UUID,mainThumbURL,imageLicense,dataSource,wikidataQID
e724b667-98fd-5c02-b98f-8c5bff4fb667,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F50128ec14c490e07dc123080de23b2c0,,proxy-csv,
9cb21754-7d34-54ca-be65-1e9b47e30825,https://upload.wikimedia.org/wikipedia/commons/a/ae/Vestiges_site_arch%C3%A9ologique_de_Sermermiut_-_culture_de_Saqqaq.jpg,,wikipedia-fr,
120f1cd4-866c-5481-b529-9f98a5f6e177,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d2/%CE%93%CE%B5%CF%86%CF%85%CF%81%CE%B9_%CE%9A%CE%BF%CE%BA%CE%BA%CE%BF%CF%81%CE%B7.jpg/330px-%CE%93%CE%B5%CF%86%CF%85%CF%81%CE%B9_%CE%9A%CE%BF%CE%BA%CE%BA%CE%BF%CF%81%CE%B7.jpg,,wikipedia-en,
d492db35-e67e-5622-9f61-569464166c04,https://upload.wikimedia.org/wikipedia/commons/thumb/1/1d/Bibi_Ka_Maqbara_in_the_morning_hours%2C_Aurangabad%2C_Maharashtra%2C_India_37.jpg/330px-Bibi_Ka_Maqbara_in_the_morning_hours%2C_Aurangabad%2C_Maharashtra%2C_India_37.jpg,,wikipedia-fr,
148d7569-76c0-542c-a7f4-0fc975c3c0ee,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b3/Sheet_of_glass.jpg/330px-Sheet_of_glass.jpg,,wikipedia-fr,
e6be1b3a-9dd8-550c-9b1e-0d22bef21648,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/The_Dalai_Lama_in_2012.jpg/330px-The_Dalai_Lama_in_2012.jpg,,wikipedia-fr,
aa90b312-19ce-5892-b5f1-bfa8fca2bc1c,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F285971446514ac4438fffb95d7efa8be,,proxy-csv,
929abf33-19a9-59c6-9081-8a28e607d7ac,https://upload.wikimedia.org/wikipedia/commons/thumb/9/98/Rubbertrees_malaysia.jpg/330px-Rubbertrees_malaysia.jpg,,wikipedia-fr,
115f8971-f879-522c-b755-6626f62031f3,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F19633304f00e1522b0f921373168ee1f,,proxy-csv,
985d156e-4e92-5c48-bff6-4595693ce46f,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2Fa8a4f8f9e7c2521e6622a7c41fd2f923,,proxy-csv,
5aff2d0e-3d0d-5661-9caa-89cd32eb10e3,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2Ff4166808c7f5826270494e1ff561645b,,proxy-csv,
4865eec9-b10e-58e2-8930-db0497581fac,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2Fec5b9cad93841b2843ccdcc7d6cb8907,,proxy-csv,
afe87985-79f8-5f79-9975-20ebec5bb083,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F1724257535d920ffd093348c393124bf,,proxy-csv,
1893d3fe-c072-5da6-8b57-3df686fe9457,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F8eff7fd8a9cb911ea0fdd4e33e222075,,proxy-csv,
9cd23f25-3835-5de2-89e0-3f6d2efaf46c,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c0/Medina_of_Essaouira_%28formerly_Mogador%29-113160.jpg/330px-Medina_of_Essaouira_%28formerly_Mogador%29-113160.jpg,,wikipedia-en,
5e115c5e-8710-5ca5-9754-563f80e93a26,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Number_of_tourists_in_Morocco.svg/langes-330px-Number_of_tourists_in_Morocco.svg.png,,wikipedia-es,
c2642bfe-5a38-5b78-8076-b3ab6b6eb78e,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F480392247691055d07278ae6bcf0f169,,proxy-csv,
873ec36f-d5a8-5878-85b1-18babc0534ad,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F17a991789f89af5e389b5b0015e87d84,,proxy-csv,
518092a5-4ae1-572f-982d-1b95cca62e3e,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2Fb436a63e2f7ee56c33f94446c959a16a,,proxy-csv,
4a1ec831-4d4b-544f-bbdb-f98ef9b25c03,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F0eca60a954d6090d102cee652df33984,,proxy-csv,
6e87510c-449c-5d46-a959-9bb3d31970ec,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F87916b0e055dbd4271944e0cf6c134e7,,proxy-csv,
a5773a84-8431-544f-adf1-28d4749b5fad,https://upload.wikimedia.org/wikipedia/commons/thumb/d/dc/108041_acre_PikiWiki_Israel.png/330px-108041_acre_PikiWiki_Israel.png,Public domain,commons-category,Q126084
3ed3bc67-f5c5-5c08-843b-b66f98d56f71,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Cor%C3%A9e-Danseurs_royaux-palais_Gyeongbokgung-Seoul-2005.jpg/330px-Cor%C3%A9e-Danseurs_royaux-palais_Gyeongbokgung-Seoul-2005.jpg,,wikipedia-fr,
efe2a512-b29e-5700-a1b3-c942c7d0abf2,https://upload.wikimedia.org/wikipedia/commons/thumb/8/88/%EB%8D%95%EC%88%98%EA%B6%81%EC%9D%98_%EA%B0%80%EC%9D%84.jpg/330px-%EB%8D%95%EC%88%98%EA%B6%81%EC%9D%98_%EA%B0%80%EC%9D%84.jpg,,wikipedia-es,
01ff8a77-2aa3-515c-86d7-d6c9a8357a9f,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ad/Seokguram_Buddha.JPG/330px-Seokguram_Buddha.JPG,,wikipedia-es,
1ac53f01-4645-5cfe-9301-7a4a9a81e441,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F2dd41f13bafa849c548c66c506a9c8d7,,proxy-csv,
a51d2cd1-ce3c-5e9e-a8df-7976caa4de41,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F58d59cf1abd190c3b013b3317217cc29,,proxy-csv,
6d3bae7f-87fc-509d-95c6-680dd85cf95f,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Ferapont_07.JPG/330px-Ferapont_07.JPG,CC BY-SA 3.0,commons-category,Q838256
80e2e6a3-04ca-565c-9eb8-4413c0752b01,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F417251163778f762b0cfcfd34748875e,,proxy-csv,Q128597769
84bbe4a3-0b01-5a51-8882-389aea195102,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/0432Ac._%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%9A%D0%B8%D0%B6%D0%B8.jpg/330px-0432Ac._%D0%BE%D1%81%D1%82%D1%80%D0%BE%D0%B2_%D0%9A%D0%B8%D0%B6%D0%B8.jpg,CC BY-SA 4.0,commons-category,Q477462
8c380795-a73d-5097-a71a-f6e36fca0f62,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/RwandaVolcanoAndLake_cropped.jpg/330px-RwandaVolcanoAndLake_cropped.jpg,,wikipedia-fr,
1893baec-081d-57d3-908c-cccef0712555,https://upload.wikimedia.org/wikipedia/commons/thumb/6/69/Paseo_del_Prado_%28Madrid%29_02.jpg/330px-Paseo_del_Prado_%28Madrid%29_02.jpg,,wikipedia-en,
f0e5cf9c-0ae7-5ab4-8e1d-7e91119f5b40,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F14a45c0739149f119ece5374029efaa6,,proxy-csv,
5a2d2d2b-3b84-5e03-a3e9-5f2d5d3f06c7,https://upload.wikimedia.org/wikipedia/commons/thumb/4/44/Sukhothai_historical_park1.jpg/330px-Sukhothai_historical_park1.jpg,,wikipedia-en,
2d62bdef-e3a9-53cc-8d0b-dd68546685ee,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2Fee0f4aac46c9b48b09aef34391a4e07b,,proxy-csv,
38d99085-2807-5109-a97a-4cdc8e2a6700,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F86542d1bab62e18831bbdbacdad902a5,,proxy-csv,
6399c474-cae9-5f81-973e-4bab90d45ced,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F61d08cc80a4f063a8ebfb816c21566fe,,proxy-csv,
1b0794dd-c491-5bbb-89b2-44df7f707cd4,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F54f33cfd2cc3ef32b256ad0b849f4c15,,proxy-csv,
5629aa3b-4e2f-5a1e-8b1f-41e89b12391a,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F301b9c5b7f0f70da3364e09ec3f6be01,,proxy-csv,
d9443939-5eaa-58c5-a69b-ea765cbd009e,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F023f8dac94916b1047eed33d2d6f4f6f,,proxy-csv,
590a814c-9194-546d-b61d-4b2b63400da5,https://upload.wikimedia.org/wikipedia/commons/thumb/8/85/Saint_Kilda_Map.png/330px-Saint_Kilda_Map.png,,wikipedia-fr,
96efe622-74f0-52a8-80c6-8b9acc398466,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2Fade085c46ab3705eb6cc63b17a7a6da5,,proxy-csv,
f45edea7-9023-5b13-a4f2-fb65ca21b4b6,https://images.weserv.nl/?w=300&h=300&fit=cover&url=https%3A%2F%2Fdata.unesco.org%2Fapi%2Fexplore%2Fv2.1%2Fcatalog%2Fdatasets%2Fwhc001%2Ffiles%2F265d5b7cd8e6aba179730e50ac956981,,proxy-csv,
